Date,Close/Last,Volume,Open,High,Low
10/23/2019,139.48,5999896,140.03,140.3138,139.36
10/22/2019,139.34,6690041,139.38,139.529,138.635
10/21/2019,138.53,8189288,138.57,138.99,138.225
10/18/2019,139.58,6456407,139.81,140.23,139.45
10/17/2019,139.58,6558397,139.52,140.38,139.2967
10/16/2019,139.92,8645282,139.64,140.06,139.35
10/15/2019,139.75,12663620,140.67,140.945,139.55
10/14/2019,141.46,5937726,141.48,141.505,141.08
10/11/2019,140.44,28513340,140.98,141.10,139.71
10/10/2019,142.20,15057080,143.12,143.18,141.73
10/09/2019,144.35,8933140,144.60,144.61,143.80
10/08/2019,145.17,14540250,145.82,145.93,144.62
10/07/2019,144.78,11751550,145.16,145.53,144.71
10/04/2019,145.99,11936990,145.35,146.03,145.20
10/03/2019,144.92,13526960,143.98,145.67,143.92
10/02/2019,143.61,12896880,143.46,144.27,143.24
10/01/2019,143.26,16869140,141.26,143.91,141.14
09/30/2019,143.08,8410379,141.88,143.09,141.84
09/27/2019,142.73,10387400,142.32,142.975,142.14
09/26/2019,142.38,10775210,142.27,142.99,141.895
09/25/2019,141.47,14520660,143.26,143.55,141.14
09/24/2019,143.57,12947860,142.42,143.845,142.41
09/23/2019,141.86,15402600,142.24,143.155,141.70
09/20/2019,141.89,13377240,140.77,141.98,140.44
09/19/2019,140.04,13434400,140.76,140.99,139.97
09/18/2019,139.62,11106840,139.93,140.66,139.53
09/17/2019,139.03,9287893,138.36,139.60,138.02
09/16/2019,138.28,10971570,137.88,138.57,137.2544
09/13/2019,136.54,18922160,138.28,138.71,136.54
09/12/2019,139.52,19163310,141.50,141.80,139.0647
09/11/2019,140.44,10941750,140.40,141.15,140.39
09/10/2019,140.69,13851420,142.84,143.29,140.66
09/09/2019,143.20,15862660,143.83,144.00,143.19
09/06/2019,145.79,9466371,145.26,146.03,145.08
09/05/2019,144.76,19386360,145.66,145.80,143.89
09/04/2019,147.43,7962232,146.53,147.62,146.48
09/03/2019,147.21,15662950,147.09,148.67,146.57
08/30/2019,147.28,13550910,146.61,147.48,146.36
08/29/2019,147.24,8884955,147.25,147.34,146.13
08/28/2019,147.80,10097780,148.78,148.90,147.66
08/27/2019,147.61,11332750,146.63,147.72,146.48
08/26/2019,145.37,12174800,145.87,146.29,145.29
08/23/2019,145.96,16194120,143.52,146.27,143.43
08/22/2019,143.60,13880310,144.00,144.70,143.48
08/21/2019,144.56,9372115,144.72,145.79,144.285
08/20/2019,145.53,7451608,145.28,145.6225,144.84
08/19/2019,144.04,13615290,143.57,144.66,143.515
08/16/2019,146.13,17649780,146.06,146.51,144.84
08/15/2019,147.31,23732520,145.95,148.60,145.58
08/14/2019,145.69,15068950,145.16,145.7261,144.71
08/13/2019,142.48,16099490,143.81,143.9116,141.95
08/12/2019,142.97,14094310,141.72,143.43,141.5115
08/09/2019,140.05,10625970,140.67,141.55,139.87
08/08/2019,140.33,14745990,139.14,140.43,137.98
08/07/2019,140.03,32582050,142.40,143.06,139.78
08/06/2019,139.98,12747360,138.20,139.98,138.085
08/05/2019,138.87,18542990,138.14,138.89,137.66
08/02/2019,136.51,15143050,135.66,136.51,135.40
08/01/2019,135.26,26665020,133.39,135.39,133.26
07/31/2019,132.89,15798750,131.70,133.33,131.66
07/30/2019,131.83,5678475,132.00,132.10,131.43
07/29/2019,131.51,6231836,131.82,131.9499,131.395
07/26/2019,131.47,6188692,131.70,131.78,131.25
07/25/2019,131.16,8893057,131.25,131.41,130.51
07/24/2019,131.79,6389664,131.60,131.897,131.465
07/23/2019,131.22,8108940,131.60,131.74,130.965
07/22/2019,131.94,5204504,132.47,132.49,131.7439
07/19/2019,131.69,5804843,131.59,131.93,131.505
07/18/2019,132.00,5725713,131.47,132.32,131.24
07/17/2019,131.99,9662156,131.06,132.0184,131.05
07/16/2019,130.58,6172721,130.17,130.60,129.955
07/15/2019,130.97,6055917,130.45,131.05,130.45
07/12/2019,130.22,6992095,129.92,130.45,129.68
07/11/2019,130.07,14126800,131.31,131.41,129.76
07/10/2019,131.83,9470193,132.35,132.435,131.51
07/09/2019,132.56,6216115,132.68,132.71,132.16
07/08/2019,132.61,6489997,133.05,133.22,132.61
07/05/2019,132.43,12180130,132.54,132.55,131.67
07/03/2019,134.21,5380269,133.52,134.29,133.51
07/02/2019,133.26,10495460,132.57,133.39,132.46
07/01/2019,132.24,14141550,132.57,132.75,131.591
06/28/2019,132.81,8149205,132.58,133.08,132.4458
06/27/2019,132.90,9724166,132.31,133.09,131.99
06/26/2019,131.97,12766810,132.68,132.70,131.88
06/25/2019,132.82,9604623,132.79,133.09,132.72
06/24/2019,132.41,6378869,132.16,132.53,132.079
06/21/2019,131.43,14495150,132.51,132.53,131.375
06/20/2019,132.89,10721530,132.91,133.505,132.59
06/19/2019,132.54,11962500,131.86,132.72,131.58
06/18/2019,132.35,10320700,132.74,132.86,131.945
06/17/2019,131.69,6046416,131.39,131.76,131.13
06/14/2019,131.46,5838794,131.10,131.71,131.09
06/13/2019,131.13,5560844,130.80,131.25,130.79
06/12/2019,130.68,5278799,130.39,130.75,130.30
06/11/2019,130.58,5115128,130.42,130.76,130.32
06/10/2019,130.50,8289092,130.68,130.704,130.32
06/07/2019,131.74,11378670,131.79,132.07,131.438
06/06/2019,130.61,9621094,130.97,131.59,130.32
06/05/2019,130.19,8815195,130.52,130.95,130.12
06/04/2019,130.93,14250020,131.39,131.76,130.55
06/03/2019,132.44,17822450,131.91,132.58,131.55
05/31/2019,131.83,18933630,130.90,131.90,130.81
05/30/2019,130.20,13024760,129.33,130.23,128.8852
05/29/2019,129.09,13260570,129.67,129.90,129.00
05/28/2019,128.79,8098871,128.27,128.90,128.085
05/24/2019,127.78,4981893,127.56,127.78,127.39
05/23/2019,127.67,9743687,126.89,128.09,126.88
05/22/2019,126.25,5675312,125.77,126.33,125.72
05/21/2019,125.53,4022162,125.60,125.72,125.30
05/20/2019,125.73,6043112,126.12,126.38,125.65
05/17/2019,125.99,4747076,126.28,126.30,125.69
05/16/2019,125.71,7666369,125.81,125.83,125.53
05/15/2019,126.13,9566544,126.21,126.27,125.77
05/14/2019,125.36,5690447,125.51,125.65,125.20
05/13/2019,125.73,10501610,125.40,125.93,125.25
05/10/2019,124.75,6037925,124.89,125.45,124.59
05/09/2019,124.92,9412288,125.11,125.30,124.31
05/08/2019,124.41,6907690,125.15,125.2999,124.30
05/07/2019,124.95,8984929,124.53,125.14,124.39
05/06/2019,124.00,4482690,124.31,124.38,123.925
05/03/2019,123.66,6191750,123.66,123.875,123.37
05/02/2019,123.31,6613062,123.68,123.81,123.04
05/01/2019,123.90,14372110,123.69,124.45,123.60
04/30/2019,123.65,7956343,122.95,123.74,122.93
04/29/2019,123.02,10245900,123.23,123.35,122.85
04/26/2019,123.81,5950651,123.98,124.02,123.64
04/25/2019,123.39,5780867,123.49,123.62,123.10
04/24/2019,123.57,7301806,123.11,123.59,123.09
04/23/2019,122.57,6239566,122.61,122.70,122.39
04/22/2019,122.31,6241081,122.47,122.57,122.235
04/18/2019,122.90,27589260,122.81,123.10,122.78
04/17/2019,122.26,6118480,122.13,122.5701,122.11
04/16/2019,122.21,8927253,122.51,122.63,122.14
04/15/2019,122.98,3070036,122.775,122.99,122.72
04/12/2019,122.67,7004581,122.89,123.06,122.63
04/11/2019,123.55,8679053,123.93,124.02,123.41
04/10/2019,124.28,7519816,124.27,124.52,124.10
04/09/2019,123.98,7020279,124.22,124.335,123.77
04/08/2019,123.59,4446327,123.83,123.95,123.52
04/05/2019,124.03,6321827,123.62,124.17,123.58
04/04/2019,123.87,7502495,123.60,123.89,123.44
04/03/2019,123.52,10406990,123.61,123.87,123.37
04/02/2019,124.60,9724020,124.48,124.7369,124.245
04/01/2019,124.37,16500040,125.29,125.3565,124.19
03/29/2019,126.44,10841390,125.68,126.47,125.64
03/28/2019,126.56,9138632,126.25,126.69,126.01
03/27/2019,126.12,14204750,125.42,126.34,125.31
03/26/2019,124.97,7501783,124.70,125.29,124.62
03/25/2019,125.06,9736293,124.81,125.94,124.5099
03/22/2019,124.86,13074860,124.21,125.28,124.06
03/21/2019,122.95,7181569,122.96,123.09,122.74
03/20/2019,122.68,10122430,121.74,122.85,121.73
03/19/2019,121.41,5219723,121.09,121.615,120.89
03/18/2019,121.68,3890984,121.57,121.87,121.5169
03/15/2019,121.75,4226989,121.74,121.95,121.40
03/14/2019,120.95,8188364,121.69,121.76,120.92
03/13/2019,121.83,4386259,121.66,121.96,121.62
03/12/2019,122.06,6422186,121.30,122.23,121.255
03/11/2019,121.21,5157757,121.40,121.42,120.98
03/08/2019,121.57,7514821,121.12,121.69,120.845
03/07/2019,121.06,8185555,120.64,121.26,120.61
03/06/2019,120.28,7765831,119.92,120.52,119.89
03/05/2019,119.84,5595154,119.28,119.87,119.27
03/04/2019,119.59,9807681,119.29,119.77,119.06
03/01/2019,118.66,13536900,119.33,119.53,118.64
02/28/2019,120.02,9533224,120.56,120.62,119.71
02/27/2019,120.43,7737252,121.12,121.13,120.2799
02/26/2019,121.81,6028492,121.73,121.82,121.36
02/25/2019,121.21,6293501,121.17,121.30,120.92
02/22/2019,121.57,6324560,121.47,121.945,121.42
02/21/2019,120.85,7382541,121.07,121.16,120.70
02/20/2019,121.94,4455812,121.95,122.08,121.59
02/19/2019,122.29,5872819,122.42,122.54,121.95
02/15/2019,121.98,5291444,121.56,122.02,121.54
02/14/2019,121.79,5868868,122.14,122.20,121.58
02/13/2019,121.10,4757077,121.15,121.39,120.91
02/12/2019,121.555,7938341,121.66,121.75,121.20
02/11/2019,121.87,4352804,121.86,122.18,121.75
02/08/2019,122.35,5885426,122.26,122.47,122.07
02/07/2019,121.83,8780298,121.46,121.91,121.23
02/06/2019,121.03,5184006,121.36,121.41,120.73
02/05/2019,120.97,6982859,120.73,121.23,120.66
02/04/2019,120.42,8966230,120.44,120.55,120.02
02/01/2019,120.96,12022520,121.48,121.57,120.8446
01/31/2019,121.97,11693170,121.55,122.18,121.50
01/30/2019,120.93,10566290,120.84,120.98,120.33
01/29/2019,121.02,5749977,120.53,121.04,120.39
01/28/2019,120.41,6428577,120.54,120.94,120.41
01/25/2019,120.53,6457755,120.59,120.75,120.32
01/24/2019,121.11,6121463,120.91,121.26,120.71
01/23/2019,120.32,5776782,119.88,120.62,119.83
01/22/2019,120.37,8880922,120.31,120.72,120.07
01/18/2019,119.56,14106400,119.84,120.12,119.385
01/17/2019,120.19,8153350,120.22,120.53,119.89
01/16/2019,120.16,6047286,119.59,120.39,119.51
01/15/2019,120.04,8995852,120.56,120.57,119.95
01/14/2019,120.48,6730521,120.90,121.01,120.2416
01/11/2019,120.93,5786929,120.83,121.27,120.68
01/10/2019,120.46,8220549,121.28,121.41,120.34
01/09/2019,121.24,9349195,121.26,121.43,120.795
01/08/2019,121.43,7646681,121.69,121.94,121.39
01/07/2019,121.75,8496807,122.62,122.65,121.62
01/04/2019,122.11,12970080,122.34,122.56,121.65
01/03/2019,123.54,21186470,122.29,123.86,122.2267
01/02/2019,122.15,19801690,121.66,122.16,121.3401
12/31/2018,121.51,17319970,120.65,121.56,120.46
12/28/2018,121.05,9879003,120.40,121.05,120.29
12/27/2018,120.04,12146400,121.26,121.38,119.98
12/26/2018,120.02,11636990,120.99,121.39,119.97
12/24/2018,121.32,8377482,121.13,121.42,120.91
12/21/2018,120.72,9829383,121.14,121.21,120.39
12/20/2018,120.74,18542770,122.01,122.03,120.67
12/19/2018,121.18,23042710,120.11,121.66,119.92
12/18/2018,119.60,10018730,119.07,119.785,118.94
12/17/2018,119.17,9726231,118.59,119.30,118.58
12/14/2018,118.48,8167695,118.55,118.77,118.22
12/13/2018,118.07,5564228,118.46,118.58,117.98
12/12/2018,118.35,6182206,118.58,118.72,118.24
12/11/2018,118.88,8071701,118.97,119.38,118.61
12/10/2018,118.90,8777528,118.87,119.28,118.44
12/07/2018,118.41,8608169,117.81,118.53,117.52
12/06/2018,118.19,15318650,118.54,119.20,118.13
12/04/2018,117.82,18097660,116.81,118.67,116.625
12/03/2018,115.88,9763670,114.68,115.88,114.66
11/30/2018,115.33,9126555,115.31,115.42,114.98
11/29/2018,114.90,7295627,114.92,115.25,114.59
